AtcoCode,NaptanCode,CommonName,StopType,Easting,Northing,LocalityCode,Longitude,Latitude,Indicator,Town,Street,Status,LocalityName
700000008077,,Newry Street,BusCoachTramOnStreetPoint,296346,339652,N0000003,-6.5209753,54.2965763,,,,active,Armagh
700000008078,,Main Street,BusCoachTramOnStreetPoint,296295,339739,N0000003,-6.5217338,54.2973743,,,,active,Armagh
700000008079,,Mullaghbrack Junction,BusCoachTramOnStreetPoint,295869,340508,N0000003,-6.5280237,54.3043567,,,,active,Armagh
700000008080,,Ballinderry Hill,BusCoachTramOnStreetPoint,294451,341156,N0000003,-6.5495963,54.3104416,,,,active,Armagh
700000008081,,Waughs Crossroads,BusCoachTramOnStreetPoint,293404,341176,N0000003,-6.5657101,54.3108079,,,,active,Armagh
700000008082,,Hilltop,BusCoachTramOnStreetPoint,292574,341523,N0000003,-6.5783031,54.3140815,,,,active,Armagh
700000008083,,Collone,BusCoachTramOnStreetPoint,291483,341936,N0000003,-6.5949487,54.3179857,,,,active,Armagh
700000008084,,Killeen,BusCoachTramOnStreetPoint,290291,342788,N0000003,-6.6129891,54.3258513,,,,active,Armagh
700000008085,,Edenaveys,BusCoachTramOnStreetPoint,289753,343295,N0000003,-6.6211126,54.3304925,,,,active,Armagh
700000008086,,Golf Club,BusCoachTramOnStreetPoint,288010,344910,N0000003,-6.6474171,54.3453006,,,,active,Armagh
700000008087,,Swiss Terrace,BusCoachTramOnStreetPoint,288379,344306,N0000003,-6.6419237,54.3398124,,,,active,Armagh
700000008088,,Armagh City Hotel,BusCoachTramOnStreetPoint,287696,344851,N0000003,-6.6522614,54.3448247,,,,active,Armagh
700000008089,,Ring Road,BusCoachTramOnStreetPoint,287017,344929,N0000003,-6.6626805,54.3456444,,,,active,Armagh
700000008090,,Navan Court,BusCoachTramOnStreetPoint,286807,344886,N0000003,-6.6659144,54.3452983,,,,active,Armagh
700000008091,,Mullacreevie Estate,BusCoachTramOnStreetPoint,286547,344763,N0000003,-6.6699896,54.3442292,,,,active,Armagh
700000008092,,Ballyrath Road,BusCoachTramOnStreetPoint,285603,344904,N0000003,-6.6844164,54.345655,,,,active,Armagh
700000008093,,Navan Fort Road,BusCoachTramOnStreetPoint,285147,344834,N0000003,-6.6914527,54.345103,,,,active,Armagh
700000008094,,Baltarran Road,BusCoachTramOnStreetPoint,284009,344445,N0000003,-6.7090557,54.3417998,,,,active,Armagh
700000008095,,Navan Fort Road,BusCoachTramOnStreetPoint,283420,344430,N0000003,-6.7181166,54.3417639,,,,active,Armagh
700000008096,,Cormeen Road,BusCoachTramOnStreetPoint,282627,344503,N0000003,-6.7302778,54.3425457,,,,active,Armagh
700000008097,,Tonnagh Road,BusCoachTramOnStreetPoint,281317,345134,N0000003,-6.7502473,54.3484252,,,,active,Armagh
700000008098,,Tonnagh Road,BusCoachTramOnStreetPoint,280611,345304,N0000003,-6.761055,54.3500685,,,,active,Armagh
700000008099,,Elm Park Road,BusCoachTramOnStreetPoint,280144,345204,N0000003,-6.7682646,54.3492397,,,,active,Armagh
700000008100,,Killylea Primary School,BusCoachTramOnStreetPoint,279736,345077,N0000003,-6.7745618,54.3481665,,,,active,Armagh
700000008101,,Main Street,BusCoachTramOnStreetPoint,279645,344880,N0000003,-6.7760168,54.3464052,,,,active,Armagh
700000008102,,Taylor Cottages,BusCoachTramOnStreetPoint,278322,345023,N0000003,-6.7963197,54.3478977,,,,active,Armagh
700000008103,,Manooney Road,BusCoachTramOnStreetPoint,277988,345105,N0000003,-6.8014335,54.3486862,,,,active,Armagh
700000008104,,Ballymacully Road,BusCoachTramOnStreetPoint,276969,344921,N0000003,-6.8171436,54.3471874,,,,active,Armagh
700000008105,,Tynan Road (Brick House),BusCoachTramOnStreetPoint,276333,344557,N0000003,-6.8270217,54.3440097,,,,active,Armagh
700000008106,,Abbey Park,BusCoachTramOnStreetPoint,276604,343123,N0000003,-6.8232181,54.3310957,,,,active,Armagh
700000008107,,Main Street,BusCoachTramOnStreetPoint,275635,345385,N0000003,-6.8375418,54.3515554,,,,active,Armagh
700000008108,,Main Street,BusCoachTramOnStreetPoint,275666,345319,N0000003,-6.8370878,54.3509556,,,,active,Armagh
700000008109,,Brick House,BusCoachTramOnStreetPoint,276343,344546,N0000003,-6.8268692,54.3439089,,,,active,Armagh
700000008110,,Clontycarty Lane,BusCoachTramOnStreetPoint,276671,344762,N0000003,-6.8217637,54.3457989,,,,active,Armagh
700000008111,,Ballymacully Road,BusCoachTramOnStreetPoint,276998,344918,N0000003,-6.816702,54.3471593,,,,active,Armagh
700000008112,,Foyarr,BusCoachTramOnStreetPoint,277978,345100,N0000003,-6.8015956,54.3486391,,,,active,Armagh
700000008113,,Killylea Road,BusCoachTramOnStreetPoint,278320,345015,N0000003,-6.796352,54.347824,,,,active,Armagh
700000008114,,Knappagh Road,BusCoachTramOnStreetPoint,278604,344971,N0000003,-6.7920034,54.3473873,,,,active,Armagh
700000008115,,St Mark's Church,BusCoachTramOnStreetPoint,279677,344905,N0000003,-6.7755173,54.3466271,,,,active,Armagh
700000008116,,Elm Park Road,BusCoachTramOnStreetPoint,280173,345201,N0000003,-6.7678093,54.3492076,,,,active,Armagh
700000008117,,Tonnagh Road,BusCoachTramOnStreetPoint,280615,345295,N0000003,-6.7610026,54.3499789,,,,active,Armagh
700000008118,,Bracknagh Road,BusCoachTramOnStreetPoint,281488,345052,N0000003,-6.7476419,54.3476605,,,,active,Armagh
700000008119,,Cormeen Road,BusCoachTramOnStreetPoint,282619,344494,N0000003,-6.7304081,54.3424696,,,,active,Armagh
700000008120,,Navan Fort Road,BusCoachTramOnStreetPoint,283407,344418,N0000003,-6.7183143,54.3416582,,,,active,Armagh
700000008121,,Summerhill [Killylea Road],BusCoachTramOnStreetPoint,283973,344455,N0000003,-6.7096043,54.3418965,,,,active,Armagh
700000008122,,Navan Fort,BusCoachTramOnStreetPoint,284582,344639,N0000003,-6.7001871,54.3434502,,,,active,Armagh
700000008123,,Navan Fort Road,BusCoachTramOnStreetPoint,285150,344827,N0000003,-6.691408,54.345042,,,,active,Armagh
700000008124,,Ballyrath Road,BusCoachTramOnStreetPoint,285595,344912,N0000003,-6.6845455,54.345731,,,,active,Armagh
700000008125,,Navan Court,BusCoachTramOnStreetPoint,286822,344902,N0000003,-6.6656762,54.3454347,,,,active,Armagh
700000008126,,Emania Terrace,BusCoachTramOnStreetPoint,287010,344945,N0000004,-6.6627785,54.3457854,,,,active,Ballyclare
700000008127,,Health Centre,BusCoachTramOnStreetPoint,287628,344838,N0000003,-6.6533105,54.3447197,,,,active,Armagh
700000008128,,Spires Retail Park,BusCoachTramOnStreetPoint,287181,346038,N0000003,-6.6598293,54.355576,,,,active,Armagh
700000008129,,Allens Corner [Dark Lane],BusCoachTramOnStreetPoint,286529,347556,N0000003,-6.6694181,54.3693168,,,,active,Armagh
700000008130,,Drumsill,BusCoachTramOnStreetPoint,286290,348230,N0000003,-6.6729032,54.3754136,,,,active,Armagh
700000008131,,Allistragh Post Office,BusCoachTramOnStreetPoint,286419,349247,N0000003,-6.6706202,54.3845228,,,,active,Armagh
700000008132,,McCready's Corner,BusCoachTramOnStreetPoint,286441,349924,N0000003,-6.6700783,54.3906071,,,,active,Armagh
700000008133,,Moore Island Road,BusCoachTramOnStreetPoint,286655,350865,N0000003,-6.6665187,54.3990168,,,,active,Armagh
700000008134,,Trainors Corner,BusCoachTramOnStreetPoint,286506,352417,N0000003,-6.6683556,54.4129781,,,,active,Armagh
700000008135,,Mcgeary's Mushrooms,BusCoachTramOnStreetPoint,286155,353396,N0000003,-6.6734766,54.4218319,,,,active,Armagh
700000008136,,Armagh Road,BusCoachTramOnStreetPoint,285383,355100,N0000003,-6.6848789,54.437264,,,,active,Armagh
700000008137,,Charlemont,BusCoachTramOnStreetPoint,285280,355736,N0000003,-6.6862811,54.4429925,,,,active,Armagh
700000008138,,Charlemont,BusCoachTramOnStreetPoint,285301,355729,N0000003,-6.6859614,54.4429265,,,,active,Armagh
700000008139,,Armagh Road,BusCoachTramOnStreetPoint,285435,354998,N0000003,-6.6841037,54.4363441,,,,active,Armagh
700000008140,,Mcgeary's Mushrooms,BusCoachTramOnStreetPoint,286150,353375,N0000003,-6.6735646,54.4216412,,,,active,Armagh
700000008141,,Traynors Metals,BusCoachTramOnStreetPoint,286527,352401,N0000003,-6.6680362,54.4128375,,,,active,Armagh
700000008142,,Kinnego Crossroads,BusCoachTramOnStreetPoint,286622,351956,N0000003,-6.6667009,54.4088172,,,,active,Armagh
700000008143,,Moore Island Road,BusCoachTramOnStreetPoint,286675,350954,N0000003,-6.6661847,54.3998168,,,,active,Armagh
700000008144,,McCready's Corner,BusCoachTramOnStreetPoint,286428,349882,N0000003,-6.6703008,54.3902269,,,,active,Armagh
700000008145,,Allistragh Post Office,BusCoachTramOnStreetPoint,286430,349190,N0000003,-6.670459,54.384016,,,,active,Armagh
700000008146,,Drumsill Hotel,BusCoachTramOnStreetPoint,286291,348207,N0000003,-6.6728876,54.3752045,,,,active,Armagh
700000008147,,Allens Corner(Dark Lane),BusCoachTramOnStreetPoint,286510,347581,N0000003,-6.6697076,54.3695518,,,,active,Armagh
700000008148,,Spires Retail Park,BusCoachTramOnStreetPoint,287164,346063,N0000003,-6.6600805,54.3558023,,,,active,Armagh
700000008149,,Cathedral Road,BusCoachTramOnStreetPoint,287421,345547,N0000003,-6.6562882,54.3511286,,,,active,Armagh
700000008150,,40-48 Callenbridge Road,BusCoachTramOnStreetPoint,286394,345592,N0000003,-6.6721015,54.3517003,,,,active,Armagh
700000008151,,Mullacreevie Estate,BusCoachTramOnStreetPoint,286245,344948,N0000003,-6.6745785,54.3459418,,,,active,Armagh
700000008152,,Mullacreevie Shop,BusCoachTramOnStreetPoint,286378,344775,N0000003,-6.672584,54.3443656,,,,active,Armagh
700000008153,,Irish Street Bridge,BusCoachTramOnStreetPoint,287333,344745,N0000003,-6.6578725,54.343935,,,,active,Armagh
700000008154,,3-11 Primates Cottages,BusCoachTramOnStreetPoint,287215,344056,N0000003,-6.6598878,54.3377672,,,,active,Armagh
700000008155,,Christian Brothers Primary School,BusCoachTramOnStreetPoint,287267,344579,N0000003,-6.6589431,54.34246,,,,active,Armagh
700000008156,,O'Hare's Crossroads,BusCoachTramOnStreetPoint,287029,342194,N0000003,-6.6632825,54.3210811,,,,active,Armagh
700000008157,,Beechhill Crossroads,BusCoachTramOnStreetPoint,286350,340740,N0000003,-6.6741442,54.3081327,,,,active,Armagh
700000008158,,Girvans Bridge Keady Road,BusCoachTramOnStreetPoint,285698,339190,N0000003,-6.6845953,54.2943249,,,,active,Armagh
700000008159,,Dundrum Road,BusCoachTramOnStreetPoint,285733,338343,N0000003,-6.6843089,54.2867088,,,,active,Armagh
700000008160,,Tassagh Orange Hall,BusCoachTramOnStreetPoint,285690,337045,N0000003,-6.6853385,54.275064,,,,active,Armagh
700000008161,,Wilson's Garage,BusCoachTramOnStreetPoint,285467,336211,N0000003,-6.6890004,54.267609,,,,active,Armagh
700000008162,,Bachelors Walk,BusCoachTramOnStreetPoint,285437,336045,N0000003,-6.6895023,54.2661224,,,,active,Armagh
700000008163,,Crossmore Green,BusCoachTramOnStreetPoint,284733,334701,N0000003,-6.7006833,54.2541717,,,,active,Armagh
700000008164,,Armagh Road,BusCoachTramOnStreetPoint,284606,334346,N0000003,-6.7027272,54.2510033,,,,active,Armagh
700000008165,,Kinelowen Street,BusCoachTramOnStreetPoint,284478,334113,N0000003,-6.7047685,54.2489301,,,,active,Armagh
700000008166,,Derrynoose Junction,BusCoachTramOnStreetPoint,283168,332930,N0000003,-6.7251789,54.2385171,,,,active,Armagh
700000008167,,Castleblaney Road,BusCoachTramOnStreetPoint,283078,331186,N0000003,-6.727043,54.2228736,,,,active,Armagh
700000008168,,Tievenamara Road,BusCoachTramOnStreetPoint,282995,330332,N0000003,-6.7285887,54.2152096,,,,active,Armagh
700000008169,,Tievenamara Road,BusCoachTramOnStreetPoint,283053,328354,N0000003,-6.7282458,54.197435,,,,active,Armagh
700000008170,,Caledon Line,BusCoachTramOnStreetPoint,282804,328000,N0000003,-6.7321572,54.1942958,,,,active,Armagh
700000008171,,Border Customs Post,BusCoachTramOnStreetPoint,282621,326766,N0000003,-6.7352985,54.1832421,,,,active,Armagh
700000008172,,Border Customs Post,BusCoachTramOnStreetPoint,282640,326763,N0000003,-6.7350084,54.1832121,,,,active,Armagh
700000008173,,Caledon Line,BusCoachTramOnStreetPoint,282776,327991,N0000003,-6.7325885,54.1942195,,,,active,Armagh
700000008174,,Tievenemara Road,BusCoachTramOnStreetPoint,283028,328411,N0000003,-6.728613,54.197951,,,,active,Armagh
700000008175,,Tievenemara Road,BusCoachTramOnStreetPoint,283040,330472,N0000003,-6.7278605,54.2164597,,,,active,Armagh
700000008176,,Castleblaney Road,BusCoachTramOnStreetPoint,283071,331225,N0000003,-6.7271358,54.2232241,,,,active,Armagh
700000008177,,Derrynoose Junction,BusCoachTramOnStreetPoint,283157,332934,N0000003,-6.7253482,54.2385612,,,,active,Armagh
700000008178,,Kinelowen Street,BusCoachTramOnStreetPoint,284478,334137,N0000003,-6.7047623,54.2491441,,,,active,Armagh
700000008179,,Armagh Road,BusCoachTramOnStreetPoint,284626,334418,N0000003,-6.7024033,54.2516477,,,,active,Armagh
700000008180,,Crossmore Green,BusCoachTramOnStreetPoint,284718,334699,N0000003,-6.7009205,54.2541576,,,,active,Armagh
700000008181,,Wilsons Garage,BusCoachTramOnStreetPoint,284868,335461,N0000003,-6.6984034,54.2609685,,,,active,Armagh
700000008182,,Bachelors Walk,BusCoachTramOnStreetPoint,285423,336051,N0000003,-6.6897184,54.2661758,,,,active,Armagh
700000008183,,Tassagh Orange Hall,BusCoachTramOnStreetPoint,285698,337032,N0000003,-6.6852171,54.2749443,,,,active,Armagh
700000008184,,Mckees Corner,BusCoachTramOnStreetPoint,285747,338349,N0000003,-6.6840826,54.2867604,,,,active,Armagh
700000008185,,Shilling Hill,BusCoachTramOnStreetPoint,286906,337121,N0000003,-6.6666528,54.2755359,,,,active,Armagh
700000008186,,Tassagh Bridge,BusCoachTramOnStreetPoint,286976,335947,N0000003,-6.6659581,54.2649795,,,,active,Armagh
700000008187,,Bachelors Walk,BusCoachTramOnStreetPoint,285813,335039,N0000003,-6.6840206,54.2570215,,,,active,Armagh
700000008188,,Annvale Gardens,BusCoachTramOnStreetPoint,285290,334683,N0000003,-6.6921399,54.2539141,,,,active,Armagh
700000008189,,Annvale Walk,BusCoachTramOnStreetPoint,285058,334593,N0000003,-6.6957689,54.253141,,,,active,Armagh
700000008190,,Railway Crescent,BusCoachTramOnStreetPoint,284777,334543,N0000003,-6.7000472,54.252741,,,,active,Armagh
700000008191,,Annvale Gardens,BusCoachTramOnStreetPoint,285305,334719,N0000003,-6.6919023,54.2542356,,,,active,Armagh
700000008192,,Bachelors Walk,BusCoachTramOnStreetPoint,285644,334978,N0000003,-6.6866324,54.2565017,,,,active,Armagh
700000008193,,Tassagh Bridge,BusCoachTramOnStreetPoint,286944,335996,N0000003,-6.6663896,54.2654334,,,,active,Armagh
700000008194,,Shilling Hill,BusCoachTramOnStreetPoint,286886,337167,N0000003,-6.666951,54.275956,,,,active,Armagh
700000008195,,Girvans Bridge Keady Road,BusCoachTramOnStreetPoint,285669,339165,N0000003,-6.6850464,54.2941012,,,,active,Armagh
700000008196,,Beechhill Crossroads,BusCoachTramOnStreetPoint,286343,340766,N0000003,-6.6742389,54.3083671,,,,active,Armagh
700000008197,,O'Hare's Crossroads,BusCoachTramOnStreetPoint,287005,342126,N0000003,-6.6636815,54.3204767,,,,active,Armagh
700000008198,,2-10 Primates Cottages,BusCoachTramOnStreetPoint,287205,344103,N0000003,-6.6600278,54.338191,,,,active,Armagh
700000008199,,Cregagh Gardens,BusCoachTramOnStreetPoint,287056,344187,N0000003,-6.6622977,54.338974,,,,active,Armagh
700000008200,,Umgola Road,BusCoachTramOnStreetPoint,286698,344069,N0000003,-6.6678317,54.3379778,,,,active,Armagh
700000008201,,Anne Street,BusCoachTramOnStreetPoint,285880,343709,N0000003,-6.6805018,54.3348792,,,,active,Armagh
700000008202,,Hill Street,BusCoachTramOnStreetPoint,285663,343556,N0000003,-6.6838819,54.3335386,,,,active,Armagh
700000008203,,Magheraville Road,BusCoachTramOnStreetPoint,285239,343053,N0000003,-6.6905395,54.3290949,,,,active,Armagh
700000008204,,Milford Cottages,BusCoachTramOnStreetPoint,284927,342754,N0000003,-6.6954588,54.326457,,,,active,Armagh
700000008205,,Goland Road,BusCoachTramOnStreetPoint,283952,341947,N0000003,-6.7106306,54.3193747,,,,active,Armagh
700000008206,,Brootally Crossroads,BusCoachTramOnStreetPoint,282581,340586,N0000003,-6.7320744,54.3073739,,,,active,Armagh
700000008207,,Farnaloy Road,BusCoachTramOnStreetPoint,281872,339713,N0000003,-6.7431959,54.2996495,,,,active,Armagh
700000008208,,Dernalea Road,BusCoachTramOnStreetPoint,281095,339447,N0000003,-6.7552088,54.2973801,,,,active,Armagh
700000008209,,Long Nancy's,BusCoachTramOnStreetPoint,280057,338946,N0000003,-6.771282,54.2930474,,,,active,Armagh
700000008210,,Derryhaw Road,BusCoachTramOnStreetPoint,278993,339291,N0000003,-6.7875147,54.2963097,,,,active,Armagh
700000008211,,Hamiltons Corner,BusCoachTramOnStreetPoint,278049,339003,N0000003,-6.8020904,54.2938726,,,,active,Armagh
700000008212,,Sherry's Corner,BusCoachTramOnStreetPoint,276779,338070,N0000003,-6.8218355,54.285679,,,,active,Armagh
700000008213,,Rathtrillick Road,BusCoachTramOnStreetPoint,275949,338450,N0000003,-6.8344816,54.2892211,,,,active,Armagh
700000008214,,Main Street,BusCoachTramOnStreetPoint,275303,338828,N0000003,-6.8442901,54.2927133,,,,active,Armagh
700000008215,,Foyduff,BusCoachTramOnStreetPoint,273926,336898,N0000003,-6.8659167,54.2755724,,,,active,Armagh
700000008216,,Foyduff,BusCoachTramOnStreetPoint,273944,336926,N0000003,-6.8656373,54.2758232,,,,active,Armagh
700000008217,,Main Street,BusCoachTramOnStreetPoint,275269,338817,N0000003,-6.8448161,54.2926191,,,,active,Armagh
700000008218,,Rathtrillick Road,BusCoachTramOnStreetPoint,275931,338475,N0000003,-6.8347406,54.2894443,,,,active,Armagh
700000008219,,Sherry's Corner,BusCoachTramOnStreetPoint,276810,338074,N0000003,-6.8213509,54.285715,,,,active,Armagh
700000008220,,Kiltubbrid Road,BusCoachTramOnStreetPoint,277184,338245,N0000003,-6.8155704,54.2871971,,,,active,Armagh
700000008221,,Monaghan Road,BusCoachTramOnStreetPoint,277870,338953,N0000003,-6.80485,54.2934434,,,,active,Armagh
700000008222,,Derryhaw Road,BusCoachTramOnStreetPoint,278994,339301,N0000003,-6.7874975,54.2964009,,,,active,Armagh
700000008223,,Long Nancy's,BusCoachTramOnStreetPoint,280058,338954,N0000003,-6.7712618,54.2931205,,,,active,Armagh
700000008224,,Dernalea Road,BusCoachTramOnStreetPoint,281152,339480,N0000003,-6.7543127,54.2976754,,,,active,Armagh
700000008225,,Farnaloy Road,BusCoachTramOnStreetPoint,281831,339681,N0000003,-6.7438345,54.2993647,,,,active,Armagh
700000008226,,Brootally Crossroads,BusCoachTramOnStreetPoint,282665,340693,N0000003,-6.7307516,54.3083197,,,,active,Armagh
700000008227,,Goland Road,BusCoachTramOnStreetPoint,283909,341901,N0000003,-6.7113106,54.3189699,,,,active,Armagh
700000008228,,Milford Cottages,BusCoachTramOnStreetPoint,284983,342790,N0000003,-6.694561,54.3267788,,,,active,Armagh
700000008229,,Magheraville Road,BusCoachTramOnStreetPoint,285253,343040,N0000003,-6.6903372,54.3289783,,,,active,Armagh
700000008230,,Hill Street,BusCoachTramOnStreetPoint,285646,343560,N0000003,-6.6841376,54.3335839,,,,active,Armagh
700000008231,,Anne Street,BusCoachTramOnStreetPoint,285864,343723,N0000003,-6.6807418,54.3350061,,,,active,Armagh
700000008232,,Cregagh Gardens,BusCoachTramOnStreetPoint,287040,344195,N0000003,-6.6625369,54.3390454,,,,active,Armagh
700000008233,,Christian Brothers Primary School,BusCoachTramOnStreetPoint,287206,344455,N0000003,-6.6599153,54.3413535,,,,active,Armagh
700000008234,,Irish Street Bridge,BusCoachTramOnStreetPoint,287288,344665,N0000003,-6.6585856,54.3432281,,,,active,Armagh
700000008235,,Armagh Bus Station,BusCoachTramOnStreetPoint,287550,345507,N0000003,-6.6543534,54.3507401,,,,active,Armagh
700000008236,,Lonsdale Road,BusCoachTramOnStreetPoint,287584,345537,N0000003,-6.6537816,54.3510049,,,,active,Armagh
700000008237,,Grants Bungalow,BusCoachTramOnStreetPoint,289368,345228,N0000003,-6.6264527,54.3479261,,,,active,Armagh
700000008238,,Richhill Finger Post,BusCoachTramOnStreetPoint,289929,345408,N0000003,-6.6177758,54.3494439,,,,active,Armagh
700000008239,,Lenalea Road,BusCoachTramOnStreetPoint,292128,344946,N0000003,-6.5840982,54.3448992,,,,active,Armagh
700000008240,,Westland School,BusCoachTramOnStreetPoint,292343,344949,N0000003,-6.5807984,54.3448913,,,,active,Armagh
700000008241,,Druminnis Church,BusCoachTramOnStreetPoint,292962,344524,N0000003,-6.5714224,54.3409561,,,,active,Armagh
700000008242,,Ratarnet Road,BusCoachTramOnStreetPoint,293894,344289,N0000003,-6.5571679,54.3386761,,,,active,Armagh
700000008243,,Main Street,BusCoachTramOnStreetPoint,294792,344615,N0000003,-6.543262,54.3414416,,,,active,Armagh
700000008244,,Bessbrook Road,BusCoachTramOnStreetPoint,297767,338777,N0000003,-6.4994443,54.2884488,,,,active,Armagh
700000008245,,Willis Finger Post,BusCoachTramOnStreetPoint,298412,337294,N0000003,-6.4900272,54.2750096,,,,active,Armagh
700000008246,,Tullyallen Junction,BusCoachTramOnStreetPoint,298843,336413,N0000003,-6.483709,54.2670138,,,,active,Armagh
700000008247,,Willis Finger Post,BusCoachTramOnStreetPoint,298404,337293,N0000003,-6.4901612,54.2750074,,,,active,Armagh
700000008248,,Bessbrook Road,BusCoachTramOnStreetPoint,297773,338780,N0000003,-6.4993564,54.2884819,,,,active,Armagh
700000008249,,Parrs Lane,BusCoachTramOnStreetPoint,297438,339077,N0000003,-6.5043968,54.2912057,,,,active,Armagh
700000008250,,Markethill High School,BusCoachTramOnStreetPoint,296395,338978,N0000003,-6.5204454,54.2905219,,,,active,Armagh
700000008251,,St James Primary School,BusCoachTramOnStreetPoint,295541,341830,N0000003,-6.5326799,54.3162865,,,,active,Armagh
700000008252,,St James Primary School,BusCoachTramOnStreetPoint,295569,341872,N0000003,-6.5322364,54.3166584,,,,active,Armagh
700000008253,,Mullabrack Church,BusCoachTramOnStreetPoint,295705,342289,N0000003,-6.5299696,54.320383,,,,active,Armagh
700000008254,,Chapel Crossroads,BusCoachTramOnStreetPoint,295793,341802,N0000003,-6.528818,54.3159878,,,,active,Armagh
700000008255,,Mullabrack Church,BusCoachTramOnStreetPoint,295685,342309,N0000003,-6.5302811,54.3205678,,,,active,Armagh
700000008256,,Main Street,BusCoachTramOnStreetPoint,294789,344603,N0000003,-6.5433113,54.3413314,,,,active,Armagh
700000008257,,Bawn Meadows,BusCoachTramOnStreetPoint,294453,344526,N0000003,-6.548495,54.3407028,,,,active,Armagh
700000008258,,Ratarnet Road,BusCoachTramOnStreetPoint,293888,344274,N0000003,-6.5572635,54.3385454,,,,active,Armagh
700000008259,,Druminnis Church,BusCoachTramOnStreetPoint,292987,344496,N0000003,-6.5710454,54.340702,,,,active,Armagh
700000008260,,Westland School,BusCoachTramOnStreetPoint,292373,344939,N0000003,-6.5803452,54.3447933,,,,active,Armagh
700000008261,,Kildarton Church,BusCoachTramOnStreetPoint,291367,344930,N0000003,-6.5958111,54.3448952,,,,active,Armagh
700000008262,,Richhill Finger Post,BusCoachTramOnStreetPoint,289923,345400,N0000003,-6.6178617,54.3493714,,,,active,Armagh
700000008263,,Grants Bungalow,BusCoachTramOnStreetPoint,289370,345219,N0000003,-6.6264177,54.3478426,,,,active,Armagh
700000008264,,Ballynahone Avenue,BusCoachTramOnStreetPoint,288632,345179,N0000003,-6.6377757,54.3476089,,,,active,Armagh
700000008265,,2-6 the Mall,BusCoachTramOnStreetPoint,287734,345449,N0000003,-6.6515417,54.3501876,,,,active,Armagh
700000008266,,Royal School,BusCoachTramOnStreetPoint,287843,345608,N0000003,-6.6497787,54.3515981,,,,active,Armagh
700000008267,,Tower Hill,BusCoachTramOnStreetPoint,288129,345694,N0000003,-6.6453561,54.3523212,,,,active,Armagh
700000008268,,Dean's Bridge,BusCoachTramOnStreetPoint,288635,345880,N0000003,-6.6375212,54.353904,,,,active,Armagh
700000008269,,Dillon Heights,BusCoachTramOnStreetPoint,289012,346159,N0000003,-6.631641,54.356358,,,,active,Armagh
700000008270,,Elim Church,BusCoachTramOnStreetPoint,289358,346483,N0000003,-6.6262206,54.3591947,,,,active,Armagh
700000008271,,Portadown Road,BusCoachTramOnStreetPoint,290163,346857,N0000003,-6.6137325,54.3624162,,,,active,Armagh
700000008272,,Annaclare,BusCoachTramOnStreetPoint,290579,346650,N0000003,-6.6073927,54.3604822,,,,active,Armagh
700000008273,,Mullaghbane Crossroads,BusCoachTramOnStreetPoint,291302,347154,N0000003,-6.5961294,54.3648773,,,,active,Armagh
700000008274,,Woodview,BusCoachTramOnStreetPoint,291709,347659,N0000003,-6.5897183,54.3693409,,,,active,Armagh
700000008275,,Mullanasilla Road,BusCoachTramOnStreetPoint,292102,348099,N0000003,-6.5835341,54.3732219,,,,active,Armagh
700000008276,,Cloghan Road,BusCoachTramOnStreetPoint,292583,348416,N0000003,-6.5760322,54.3759783,,,,active,Armagh
700000008277,,Sandymount Road,BusCoachTramOnStreetPoint,293126,348429,N0000003,-6.5676688,54.3760008,,,,active,Armagh
700000008278,,Corcreevy Road,BusCoachTramOnStreetPoint,293475,348552,N0000003,-6.5622677,54.377037,,,,active,Armagh
700000008279,,Castleview Park,BusCoachTramOnStreetPoint,293903,348149,N0000003,-6.5558146,54.3733392,,,,active,Armagh
700000008280,,Legacorry Road,BusCoachTramOnStreetPoint,294944,348827,N0000003,-6.5395774,54.3792359,,,,active,Armagh
700000008281,,Ballyleny Road,BusCoachTramOnStreetPoint,294982,348937,N0000003,-6.5389656,54.3802165,,,,active,Armagh
700000008282,,Ballyleny Hall,BusCoachTramOnStreetPoint,294977,349294,N0000003,-6.5389277,54.3834301,,,,active,Armagh
700000008283,,Stonebridge,BusCoachTramOnStreetPoint,294972,349632,N0000003,-6.5388941,54.3864594,,,,active,Armagh
700000008284,,Stonebridge,BusCoachTramOnStreetPoint,294993,349545,N0000003,-6.538593,54.3856811,,,,active,Armagh
700000008285,,Ballyleny Hall,BusCoachTramOnStreetPoint,294985,349308,N0000003,-6.5387981,54.383547,,,,active,Armagh
700000008286,,Ballyleny Road,BusCoachTramOnStreetPoint,295006,348968,N0000003,-6.538582,54.380493,,,,active,Armagh
700000008287,,Legacorry Road,BusCoachTramOnStreetPoint,294936,348827,N0000003,-6.5397083,54.3792401,,,,active,Armagh
700000008288,,Castleview Park,BusCoachTramOnStreetPoint,293864,348158,N0000003,-6.5564072,54.3734292,,,,active,Armagh
700000008289,,Corcreevy Road,BusCoachTramOnStreetPoint,293457,348559,N0000003,-6.5625424,54.3771031,,,,active,Armagh
700000008290,,Fruitfield,BusCoachTramOnStreetPoint,294035,348975,N0000003,-6.5535612,54.3807316,,,,active,Armagh
700000008291,,Fruitfield,BusCoachTramOnStreetPoint,294049,348959,N0000003,-6.5533508,54.3805854,,,,active,Armagh
700000008292,,Sandymount Road,BusCoachTramOnStreetPoint,292990,348374,N0000003,-6.569784,54.3755298,,,,active,Armagh
