stop_id,stop_name,stop_lat,stop_lon
700000000796,Lower Shankill,0,0
700000000798,Agnes Street,0,0
700000000800,Spier's Place,0,0
700000017423,Sugarfield Street,0,0
700000017424,St Matthews Hall,0,0
700000017425,Ainsworth Street,0,0
700000000812,Woodvale Park,0,0
700000000814,Woodvale Park,0,0
700000000838,West Circular Road,0,0
700000000840,Ballygomartin Road,0,0
700000014706,Ballymagarry Lane,0,0
700000014707,Highcliff Gardens,0,0
700000000828,Springhill Primary School,0,0
700000000830,Springmartin Road,0,0
700000014713,Springmartin,0,0
700000000914,Donegall Street,0,0
700000000918,Clifton House,0,0
700000000920,Carlisle Circus Clifton Street,0,0
700000000922,Mater Hospital,0,0
700000000924,Agnes Street,0,0
700000000926,Albertville Drive,0,0
700000000928,St Marys,0,0
700000000930,Tennent Street,0,0
700000000932,Flax Street,0,0
700000000934,Kerrera Street,0,0
700000000878,Ardoyne Shops,0,0
700000000882,Everton Complex,0,0
700000000884,Somerdale Park,0,0
700000000886,Mercy Primary School,0,0
700000000888,Abbeydale Park,0,0
700000000890,Wheatfield Gardens,0,0
700000000892,Glenside Park,0,0
700000000894,Glenbank Corner,0,0
700000000896,Springvale Gardens,0,0
700000000898,Ligoniel Park,0,0
700000000900,Mill valley Road,0,0
700000000902,Ligoniel Community Centre,0,0
700000000904,Wolfhill Centre,0,0
700000000936,Mountainhill Walk,0,0
700000000938,Old Mill Road,0,0
700000000940,Mountainhill Road,0,0
700000000872,Mount Eden Court,0,0
700000000876,Woodvale Road,0,0
700000000954,Leggagh Court,0,0
700000000956,Tedburn Park,0,0
700000000960,Bilston Road,0,0
700000000962,Ballysillan Leisure Centre,0,0
700000000964,Silverstream Gardens,0,0
700000000966,Churchview,0,0
700000000968,Ballysillan Drive,0,0
700000000970,Silverstream,0,0
700000000972,Silverstream (Ballysillan Park),0,0
700000000842,Glencairn Road,0,0
700000000844,Forthriver Pass,0,0
700000000846,Forthriver Scout Hall,0,0
700000000848,Forthriver Way,0,0
700000000850,Forthriver Drive,0,0
700000000852,Glencairn Mission Hall,0,0
700000000854,Forthriver Parade,0,0
700000000856,Glencairn,0,0
700000000906,Ligoniel Place,0,0
700000000908,Lever Street,0,0
700000000910,Wolfhill,0,0
700000000912,Lever Street,0,0
700000017476,Bilston Road,0,0
700000016617,Brae Hill Road,0,0
700000016619,Upper Crumlin Road,0,0
700000000942,Mountainhill Road,0,0
700000000944,Wolfhill Centre,0,0
700000000946,Ligoniel Church,0,0
700000000948,Limehill Street,0,0
700000000950,Ligoniel Park,0,0
700000000952,Springvale Gardens,0,0
700000000992,Glenbank Corner,0,0
700000000994,Glenside Park,0,0
700000000996,Abbeydale Park,0,0
700000001000,Somerdale Park,0,0
700000001002,Everton Complex,0,0
700000001036,Kerrera Street,0,0
700000001038,Cambria Street,0,0
700000001040,Tennent Street,0,0
700000016060,McCandless Street,0,0
700000001042,Century Street,0,0
700000001044,Agnes Street,0,0
700000001046,Mater Hospital,0,0
700000001421,CastleCourt,0,0
700000000834,Springmartin Road,0,0
700000000816,Springhill Primary School,0,0
700000000818,Highcliff Gardens,0,0
700000000820,Ballymagarry Lane,0,0
700000000822,Lyndhurst Gardens,0,0
700000000858,Forthriver Dale,0,0
700000000860,Glencairn Mission Hall,0,0
700000000862,Forthriver Drive,0,0
700000000864,Forthriver Way,0,0
700000000866,Forthriver Scout Hall,0,0
700000000868,Forthriver Pass,0,0
700000000870,Glencairn Road,0,0
700000000832,Woodvale Park,0,0
700000001014,Woodvale Park,0,0
700000001016,Cambrai Street,0,0
700000001020,Glenwood Street,0,0
700000001024,Berlin Street,0,0
700000001026,Spier's Place,0,0
700000017422,Malvern Street,0,0
700000001030,Lower Shankill,0,0
700000001032,Peter's Hill,0,0
700000001034,North Street,0,0
700000000974,Clareglen,0,0
700000001841,Churchview,0,0
700000000986,Silverstream Gardens,0,0
700000000988,Bilston Road,0,0
700000000990,Tedburn Park,0,0
700000001008,Twaddell,0,0
700000001010,Mount Eden Court,0,0
700000000134,Donegall Square North,0,0
700000001054,Shannon Street,0,0
700000001056,Oldpark Library,0,0
700000001058,Hillview Road,0,0
700000001060,Churchview Court,0,0
700000001062,Ardoyne Avenue,0,0
700000001064,Marrowbone Park,0,0
700000001066,The Park,0,0
700000001068,Torrens Crescent,0,0
700000001111,Belfast Royal Academy,0,0
700000001113,Belfast Royal Academy,0,0
700000001115,Manor Street,0,0
700000001117,Glenard Brook,0,0
700000001119,Elimgrove Street,0,0
700000001121,Knutsford Drive,0,0
700000001123,Kingsmere Avenue,0,0
700000016607,Mill Valley Road,0,0
700000016609,Mill Valley Court,0,0
700000016611,Mill Valley Gardens,0,0
700000016613,Thornberry Hill,0,0
700000016623,Wolfhill Grove,0,0
700000016615,Wolfhill Manor,0,0
700000000982,Wallasey Park,0,0
700000000984,Formby Park,0,0
700000001082,Oldpark Shops,0,0
700000001084,Carr's Glen Primary School,0,0
700000001086,Deerpark Road,0,0
700000001088,Dunkeld Gardens,0,0
700000001090,Cliftonville Circus,0,0
700000001092,Oldpark Road,0,0
700000001095,Torrens Crescent,0,0
700000001097,The Park,0,0
700000001099,Marrowbone Park,0,0
700000001103,Oldpark Avenue,0,0
700000001105,Hillview Road,0,0
700000001107,Hillview Court,0,0
700000001109,Shannon Street,0,0
700000001125,Kelvin Parade,0,0
700000001241,Cardigan Drive,0,0
700000001127,Chestnut Gardens,0,0
700000001129,Glenard Brook,0,0
700000001131,Manor Street,0,0
700000001133,Belfast Royal Academy,0,0
700000016616,Wolfhill Manor,0,0
700000016624,Wolfhill Avenue South,0,0
700000016614,Thornberry Avenue,0,0
700000016612,Mill Valley Way,0,0
700000016610,Mill Valley Lane,0,0
700000016608,Mill Valley Road,0,0
700000001388,Prince Charles Way,0,0
700000001389,Ferndale,0,0
700000001479,Ballyduff Shops,0,0
700000001417,Nelson Street Bus Lane,0,0
700000001397,Princes Drive,0,0
700000001398,Fernagh Avenue,0,0
700000001399,Whiteabbey Train Station [bus stop],0,0
700000001400,Abbey Court,0,0
700000001573,Trench Road,0,0
700000001574,Blackwater Road,0,0
700000001575,Cloughmore Road,0,0
700000001416,Three Mile Water,0,0
700000001458,Dunkeld Gardens,0,0
700000001468,Ballyduff Shops,0,0
700000001379,Ferndale Avenue,0,0
700000001381,Ferndale,0,0
700000001383,Glebe Road,0,0
700000001358,Abbey Court,0,0
700000001360,Fernagh Avenue,0,0
700000001362,Cloughfern Station Road,0,0
700000001723,Grahamsbridge Road,0,0
700000001724,Limetree Res.,0,0
700000001725,The Moat,0,0
700000000961,Donovan Parade,0,0
700000000965,Udr Centre,0,0
700000017469,Orchard Rise,0,0
700000015281,Belvoir View Park,0,0
700000016351,Breda Academy School School,0,0
700000015039,Ulster Hall,0,0
700000001087,Newforge Lane,0,0
700000017412,Bedford Street,0,0
700000001645,Wellington Place,0,0
700000001650,Odyssey,0,0
700000015362,Sydenham Road,0,0
700000001664,Fraser Street Bridge,0,0
700000001665,Hamilton Road,0,0
700000001666,DFI,0,0
700000001667,Shorts,0,0
700000001668,Rivers Edge,0,0
700000001669,BOC,0,0
700000001670,Airport Road West,0,0
700000015009,EM News Distribution,0,0
700000001671,Irwin Way,0,0
700000001672,Moscow Road/Har Lag.,0,0
700000001673,Portside,0,0
700000001674,Heron Road,0,0
700000001675,Trident House,0,0
700000015361,Premier Inn,0,0
700000001651,Titanic,0,0
700000001652,Victoria Road,0,0
700000001653,Thompson Dry Dock,0,0
700000001654,Catalyst Inc,0,0
700000016064,Queens Road,0,0
700000001655,Catalyst Inc,0,0
700000015373,PRONI,0,0
700000001676,Trident House,0,0
700000001677,Heron Road,0,0
700000001678,Portside,0,0
700000001679,Moscow Road/Har Lag.,0,0
700000001680,Irwin Way,0,0
700000015010,EM News Distribution,0,0
700000001681,Airport Road West,0,0
700000001683,River Side,0,0
700000001684,Shorts,0,0
700000001685,DFI,0,0
700000016063,Hamilton Road,0,0
700000001686,Fraser Street Bridge,0,0
700000001687,Old Channel Road,0,0
700000014780,Odyssey,0,0
700000015366,Upper Queen Street,0,0
700000001059,BCC Contract Services,0,0
700000001061,Musgrave Cash & Carry,0,0
700000001063,Pickfords,0,0
700000000191,Bretland House,0,0
700000001025,Bretland House,0,0
700000001027,Scruttons,0,0
700000001029,Duncrue Pass,0,0
700000001031,Musgrave Cash & Carry,0,0
700000001033,Auto Trader,0,0
700000001035,BKB Bathroom,0,0
700000001037,Vodafone,0,0
700000001039,Powerteam,0,0
700000017468,Seal Road,0,0
700000001041,Thomas Johnston,0,0
700000001043,West Bank Close,0,0
700000001045,West Bank Way,0,0
700000001047,Terminus,0,0
700000015233,Stena Line terminus,0,0
700000001049,Terminus,0,0
700000001051,West Bank Way,0,0
700000001053,Norfolkline Irish Sea Ferries,0,0
700000001055,Thomas Johnston,0,0
700000017467,West Bank Road,0,0
700000000236,Seal Road,0,0
700000001057,Powerteam,0,0
700000017122,Grand Central Bus Stand 20,0,0
700000001688,George Best Belfast City Airport,0,0
700000001872,Donegall Square South,0,0
700000017121,Grand Central Bus Stand 19,0,0
700000000661,Eastside Park and Ride,0,0
700000001561,Northside Park & Ride,0,0
700000017123,Grand Central Bus Stand 21,0,0
700000001801,Europa Busway,0,0
700000000206,Opp Inst Of Clinical Science,0,0
700000000192,School of Denistry,0,0
700000000194,Elliott Dynes Rehabilitation Unit,0,0
700000000196,Power Plant Terminus RVH,0,0
700000001800,Europa Busway,0,0
700000000198,Royal Hospital Stores,0,0
700000000200,Children's Hospital,0,0
700000000202,Royal Hospital Maternity Ward,0,0
700000000204,Institute of Pathology,0,0
700000000953,Connswater Shopping Centre,0,0
700000016399,Knock Eden Crescent,0,0
700000016400,Flush Park,0,0
700000016401,Chesterfield Park,0,0
700000016402,Queensberry Park,0,0
700000016403,Wynchurch Terrace,0,0
700000016404,Wynchurch Avenue,0,0
700000016405,Bannagh Corner,0,0
700000016406,Cooneen Way,0,0
700000016407,The Straight,0,0
700000016408,Burntollet Way,0,0
700000016409,South Bank,0,0
700000016410,Cooneen Way [Mount Merrion Avenue],0,0
700000016411,North Bank,0,0
700000016412,Hamel Drive,0,0
700000016413,Stirling Gardens,0,0
700000016414,Stirling Avenue,0,0
700000016415,Merok Crescent,0,0
700000016416,Carnamena Avenue,0,0
700000016417,Glensharragh Avenue,0,0
700000016418,Glensharragh Park,0,0
700000016419,Rochester Road,0,0
700000016420,Tullyard Way,0,0
700000016422,Clonduff Drive,0,0
700000016423,Castlereagh Road,0,0
700000016424,Ravenhill Avenue,0,0
700000016425,Rosebery Road,0,0
700000016426,My Lady's Road,0,0
700000016427,Cherryville Street,0,0
700000016428,Templemore Avenue,0,0
700000016429,Ballymacarrett Road,0,0
700000016430,Island Street,0,0
700000016431,Mersey Street,0,0
700000016432,Mersey Street,0,0
700000016433,Dundela Avenue,0,0
700000016434,North Road,0,0
700000000825,Knock Road,0,0
700000016435,Knock Road,0,0
700000000625,Clarawood,0,0
700000016398,Bloomfield Avenue,0,0
700000016436,Martinez Avenue,0,0
700000016437,Orangefield Road,0,0
700000016438,Orangefield Avenue,0,0
700000016439,Orangefield Grove,0,0
700000016440,Orangefield Lane,0,0
700000016441,Grand Parade,0,0
700000016445,Creevy Avenue (Creevy Way),0,0
700000001825,Woodview Terrace,0,0
700000016446,Kinross Avenue (King's Road),0,0
700000016447,South Sperrin,0,0
700000016448,Abbey Road,0,0
700000016449,Abbey Park,0,0
700000016450,Ardcarn Drive,0,0
700000016451,Ardcarn Way,0,0
700000016452,Summerhill Avenue,0,0
700000016453,Summerhill Park,0,0
700000016454,Barnett's Road,0,0
700000001760,St Columba's,0,0
700000001761,Kings Road Sandown Road,0,0
700000000883,North Road (Upper Newtownards Road),0,0
700000016455,Grampian Avenue,0,0
700000003049,Cedar Grove,0,0
700000003050,Palace Barracks,0,0
700000003051,331-339 Old Holywood Road,0,0
700000003053,Redburn Clinic,0,0
700000003054,Oakley Avenue,0,0
700000016460,Oakley Avenue (Abbey Ring),0,0
700000016461,Abbey Ring,0,0
700000016462,Clonaver Drive,0,0
700000016463,Clonaver Crescent North,0,0
700000016464,Clonaver Crescent South,0,0
700000016465,Edgcumbe View,0,0
700000016466,Edgcumbe Gardens,0,0
700000016467,Bloomfield Avenue (Laburnum Lane),0,0
700000016520,Old Milltown Road (Belvoir Drive),0,0
700000016521,Kilwarlin Crescent,0,0
700000015282,Newtownbreda High School,0,0
700000014998,Breda Gardens,0,0
700000000307,Forestside,0,0
700000016503,Woodbreda Park,0,0
700000016504,Woodbreda Drive,0,0
700000016505,Woodbreda Avenue,0,0
700000016506,Lenaghan Crescent,0,0
700000016507,Lenaghan Park,0,0
700000016508,Castlecoole Park (Belvoir Drive),0,0
700000016509,Castledillon Road,0,0
700000016510,Castlecoole Park,0,0
700000016511,Castleward Park,0,0
700000016512,Castlerobin Road,0,0
700000014662,Dunseverick Avenue (Drumart Green),0,0
700000016513,Drumart Drive,0,0
700000016514,Archdale Park,0,0
700000016515,Archdale Drive,0,0
700000016516,Archdale Park (Drumart Square),0,0
700000016517,Downhill Avenue,0,0
700000016518,Gray's Park,0,0
700000016519,Gray's Park Avenue,0,0
700000016522,Sunnyside Street (Ormeau Road),0,0
700000016523,Deramore Avenue,0,0
700000016524,Haywood Avenue,0,0
700000016525,Ava Street,0,0
700000016526,Elgin Street (Annadale Embankment),0,0
700000016527,Annadale Embankment (Ormeau Road),0,0
700000016528,Raphael Street (Cromac Street),0,0
700000016529,McAuley Street,0,0
700000016530,Stewart Street,0,0
700000016531,Hamilton Street,0,0
700000001434,Donegall Square South,0,0
700000016532,Hampton Park (Hampton Manor),0,0
700000016533,Annadale Crescent,0,0
700000016534,Stranmillis Embankment (Governor's Bridge),0,0
700000016535,Ava Avenue Ormeau Bakery,0,0
700000001822,Annadale Flats,0,0
700000000788,Felden,0,0
700000000790,Bawnmore Park,0,0
700000016548,Armoy Gardens (Rathcoole Drive),0,0
700000016549,Ardeen Avenue,0,0
700000016550,Avonlea Gardens (Ardeen Avenue),0,0
700000016551,Green Walk,0,0
700000016552,Ardmillan Drive,0,0
700000016553,Owenreagh Drive,0,0
700000016554,Carnreagh Bend,0,0
700000016555,Coolderry Gardens,0,0
700000016556,Carmeen Drive,0,0
700000016557,Clonbeg Drive,0,0
700000016558,Barna Square,0,0
700000016559,Rosslea Way (Green End),0,0
700000003786,Rathmullan Drive,0,0
700000001788,Tesco Newtownabbey,0,0
700000016560,Castle Gardens,0,0
700000016561,Castle Avenue (Castle Gardens),0,0
700000016562,Lansdowne Road,0,0
700000016563,Lansdowne Park,0,0
700000016564,Lowwood Park (Lansdowne Park),0,0
700000016565,Lowwood Gardens,0,0
700000016566,Mount Vernon Park,0,0
700000016567,Mount Vernon Road,0,0
700000016568,Gray's Lane,0,0
700000016569,Graymount Park,0,0
700000016570,Graymount Road,0,0
700000016571,Whitewell Drive,0,0
700000016572,Thorburn Road,0,0
700000016573,Ballyroney Hill,0,0
700000016574,Gunnell Hill,0,0
700000001594,Martin Park,0,0
700000016575,Station Road (Old),0,0
700000016576,Ypres Park,0,0
700000016577,Fernagh Parade,0,0
700000016578,Fernagh Court,0,0
700000016579,Fernagh Drive,0,0
700000016580,Princes Crescent,0,0
700000016581,Prince's Crescent,0,0
700000016582,Prince's Drive,0,0
700000016583,Kings Gardens,0,0
700000016584,Kings Crescent,0,0
700000016585,Kings Crescent,0,0
700000016586,Kings Road,0,0
700000016590,Bracken Drive,0,0
700000016591,Beechwood Avenue,0,0
700000016592,Woodland Drive,0,0
700000001403,Doagh Road,0,0
700000014797,Martin Park,0,0
700000001346,Valley Business Centre,0,0
700000001394,Drumcree Place,0,0
700000001366,Gransha Grove,0,0
700000001395,Centra Stores,0,0
700000001364,O`Neill Road,0,0
700000001396,Knockenagh  Avenue,0,0
700000016593,Beverley Gardens (Beverley Road),0,0
700000016594,Kimberley Road (Beverley Gardens),0,0
700000016595,Ballyduff Road (Kimberley Road),0,0
700000001391,Glebe Lodge,0,0
700000001392,Glebe Road,0,0
700000001393,Carnmoney Cemetery,0,0
700000001348,Valley Business Centre,0,0
700000001350,Valley Leisure Centre,0,0
700000015425,University Square Botanic,0,0
700000001426,Wellington Place,0,0
700000003756,Ulster University Jordanstown,0,0
700000017074,UUJ Sports Centre,0,0
700000000614,York Street Station [bus stop],0,0
